Date,Alert Name,Instance,Job,Group,Severity,Vital,CPU Core,Memory Total,Total Disk Size,Volume,Free,Used
28:March:2026 00:13:28,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
28:March:2026 00:14:35,Critical 90% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,499.98 GB,D:,50.00 GB,449.98 GB
28:March:2026 00:17:41,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"95.4GB 
  ServerDetails",90.00%
28:March:2026 00:19:35,Critical 90% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,499.98 GB,D:,50.00 GB,449.98 GB
28:March:2026 00:19:55,Critical 50% - Disk,172.16.0.139,alertmanager,Optimum,Critical,Disk,16 Core,,390.62 GB,D:,195.31 GB,195.31 GB
28:March:2026 00:20:11,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"95.4GB 
  ServerDetails",90.00%
28:March:2026 00:24:35,Critical 90% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,499.98 GB,D:,50.00 GB,449.98 GB
28:March:2026 00:24:55,Critical 50% - Disk,172.16.0.139,alertmanager,Optimum,Critical,Disk,16 Core,,292.97 GB,E:,146.48 GB,146.48 GB
28:March:2026 00:30:05,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,1.25 TB,F:,639.99 GB,639.99 GB
28:March:2026 00:30:19,Critical 50% - Disk,172.16.1.24,Class,BackOffice,Critical,Disk,16 Core,,239.51 GB,C:,119.75 GB,119.75 GB
28:March:2026 00:34:49,Critical 90% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,256.00 GB,2.25 TB
28:March:2026 00:35:05,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,499.98 GB,G:,249.99 GB,249.99 GB
28:March:2026 00:35:05,Critical 50% - Disk,172.16.0.244,Stoxkart-Backoffice-ClassApp,BackOffice,Critical,Disk,16 Core,,500.00 GB,D:,250.00 GB,250.00 GB
28:March:2026 00:35:14,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,499.98 GB,D:,249.99 GB,249.99 GB
28:March:2026 00:37:13,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,899.98 GB,H:,449.99 GB,449.99 GB
28:March:2026 00:37:38,Critical 50% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,135.98 GB,314.00 GB
28:March:2026 00:44:49,Critical 90% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,256.00 GB,2.25 TB
28:March:2026 00:47:13,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,199.40 GB,C:,99.70 GB,99.70 GB
28:March:2026 00:47:13,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
28:March:2026 00:47:18,Critical 50% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,F:,"66.3GB
Server Details",50.00%
28:March:2026 00:47:33,Critical 50% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"95.4GB
Server Details",50.00%
28:March:2026 00:50:41,Critical 90% - Memory,172.16.0.47,BO,BackOffice,Critical,Memory,N/A,N/A,,,N/A,97.77%
28:March:2026 00:52:13,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,1.50 TB,F:,767.99 GB,767.99 GB
28:March:2026 00:52:14,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,699.98 GB,E:,349.99 GB,349.99 GB
28:March:2026 00:55:05,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,149.98 GB,D:,74.99 GB,74.99 GB
28:March:2026 00:55:05,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,253.90 GB,D:,126.95 GB,126.95 GB
28:March:2026 01:05:14,Critical 50% - Disk,192.168.1.225,Stoxkart-XTS,Product-team,Critical,Disk,36 Core,,600.00 GB,D:,300.00 GB,300.00 GB
28:March:2026 01:07:43,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
28:March:2026 01:19:35,Critical 90% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,499.98 GB,D:,50.00 GB,449.98 GB
28:March:2026 01:19:55,Critical 50% - Disk,172.16.0.139,alertmanager,Optimum,Critical,Disk,16 Core,,390.62 GB,D:,195.31 GB,195.31 GB
28:March:2026 01:20:11,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"95.4GB 
  ServerDetails",90.00%
28:March:2026 01:24:35,Critical 90% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,499.98 GB,D:,50.00 GB,449.98 GB
28:March:2026 01:24:55,Critical 50% - Disk,172.16.0.139,alertmanager,Optimum,Critical,Disk,16 Core,,292.97 GB,E:,146.48 GB,146.48 GB
28:March:2026 01:30:05,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,1.25 TB,F:,639.99 GB,639.99 GB
28:March:2026 01:30:19,Critical 50% - Disk,172.16.1.24,Class,BackOffice,Critical,Disk,16 Core,,239.51 GB,C:,119.75 GB,119.75 GB
28:March:2026 01:35:05,Critical 50% - Disk,172.16.0.244,Stoxkart-Backoffice-ClassApp,BackOffice,Critical,Disk,16 Core,,500.00 GB,D:,250.00 GB,250.00 GB
28:March:2026 01:35:05,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,499.98 GB,G:,249.99 GB,249.99 GB
28:March:2026 01:35:14,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,499.98 GB,D:,249.99 GB,249.99 GB
28:March:2026 01:37:13,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,899.98 GB,H:,449.99 GB,449.99 GB
28:March:2026 01:37:38,Critical 50% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,135.98 GB,314.00 GB
28:March:2026 01:47:13,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
28:March:2026 01:47:13,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,199.40 GB,C:,99.70 GB,99.70 GB
28:March:2026 01:47:18,Critical 50% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,F:,"66.3GB
Server Details",50.00%
28:March:2026 01:47:33,Critical 50% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"95.4GB
Server Details",50.00%
28:March:2026 01:50:41,Critical 90% - Memory,172.16.0.47,BO,BackOffice,Critical,Memory,N/A,N/A,,,N/A,97.51%
28:March:2026 01:52:13,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,1.50 TB,F:,767.99 GB,767.99 GB
28:March:2026 01:52:14,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,699.98 GB,E:,349.99 GB,349.99 GB
28:March:2026 01:55:05,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,253.90 GB,D:,126.95 GB,126.95 GB
28:March:2026 01:55:05,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,149.98 GB,D:,74.99 GB,74.99 GB
28:March:2026 02:05:14,Critical 50% - Disk,192.168.1.225,Stoxkart-XTS,Product-team,Critical,Disk,36 Core,,600.00 GB,D:,300.00 GB,300.00 GB
28:March:2026 02:07:43,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
28:March:2026 02:19:55,Critical 50% - Disk,172.16.0.139,alertmanager,Optimum,Critical,Disk,16 Core,,390.62 GB,D:,195.31 GB,195.31 GB
28:March:2026 02:20:11,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"95.4GB 
  ServerDetails",90.00%
28:March:2026 02:24:35,Critical 90% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,499.98 GB,D:,50.00 GB,449.98 GB
28:March:2026 02:24:55,Critical 50% - Disk,172.16.0.139,alertmanager,Optimum,Critical,Disk,16 Core,,292.97 GB,E:,146.48 GB,146.48 GB
28:March:2026 02:30:05,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,1.25 TB,F:,639.99 GB,639.99 GB
28:March:2026 02:30:19,Critical 50% - Disk,172.16.1.24,Class,BackOffice,Critical,Disk,16 Core,,239.51 GB,C:,119.75 GB,119.75 GB
28:March:2026 02:35:05,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,499.98 GB,G:,249.99 GB,249.99 GB
28:March:2026 02:35:05,Critical 50% - Disk,172.16.0.244,Stoxkart-Backoffice-ClassApp,BackOffice,Critical,Disk,16 Core,,500.00 GB,D:,250.00 GB,250.00 GB
28:March:2026 02:35:14,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,499.98 GB,D:,249.99 GB,249.99 GB
28:March:2026 02:37:13,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,899.98 GB,H:,449.99 GB,449.99 GB
28:March:2026 02:37:38,Critical 50% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,135.98 GB,314.00 GB
28:March:2026 02:47:13,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,199.40 GB,C:,99.70 GB,99.70 GB
28:March:2026 02:47:13,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
28:March:2026 02:47:18,Critical 50% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,F:,"66.3GB
Server Details",50.00%
28:March:2026 02:47:33,Critical 50% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"95.4GB
Server Details",50.00%
28:March:2026 02:50:41,Critical 90% - Memory,172.16.0.47,BO,BackOffice,Critical,Memory,N/A,N/A,,,N/A,97.51%
28:March:2026 02:52:13,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,1.50 TB,F:,767.99 GB,767.99 GB
28:March:2026 02:52:14,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,699.98 GB,E:,349.99 GB,349.99 GB
28:March:2026 02:55:05,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,253.90 GB,D:,126.95 GB,126.95 GB
28:March:2026 02:55:05,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,149.98 GB,D:,74.99 GB,74.99 GB
28:March:2026 03:03:44,Critical 50% - Disk,192.168.1.172,Stoxkart-RupeeSeed,Product-team,Critical,Disk,24 Core,,449.86 GB,/home,224.93 GB,224.93 GB
28:March:2026 03:05:14,Critical 50% - Disk,192.168.1.225,Stoxkart-XTS,Product-team,Critical,Disk,36 Core,,600.00 GB,D:,300.00 GB,300.00 GB
28:March:2026 03:07:43,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
28:March:2026 03:19:55,Critical 50% - Disk,172.16.0.139,alertmanager,Optimum,Critical,Disk,16 Core,,390.62 GB,D:,195.31 GB,195.31 GB
28:March:2026 03:20:11,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"95.42GB 
  ServerDetails",90.00%
28:March:2026 03:24:35,Critical 90% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,499.98 GB,D:,50.00 GB,449.98 GB
28:March:2026 03:24:55,Critical 50% - Disk,172.16.0.139,alertmanager,Optimum,Critical,Disk,16 Core,,292.97 GB,E:,146.48 GB,146.48 GB
28:March:2026 03:30:05,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,1.25 TB,F:,639.99 GB,639.99 GB
28:March:2026 03:30:19,Critical 50% - Disk,172.16.1.24,Class,BackOffice,Critical,Disk,16 Core,,239.51 GB,C:,119.75 GB,119.75 GB
28:March:2026 03:35:05,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,499.98 GB,G:,249.99 GB,249.99 GB
28:March:2026 03:35:05,Critical 50% - Disk,172.16.0.244,Stoxkart-Backoffice-ClassApp,BackOffice,Critical,Disk,16 Core,,500.00 GB,D:,250.00 GB,250.00 GB
28:March:2026 03:35:14,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,499.98 GB,D:,249.99 GB,249.99 GB
28:March:2026 03:37:13,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,899.98 GB,H:,449.99 GB,449.99 GB
28:March:2026 03:37:38,Critical 50% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,135.98 GB,314.00 GB
28:March:2026 03:47:13,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
28:March:2026 03:47:13,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,199.40 GB,C:,99.70 GB,99.70 GB
28:March:2026 03:47:18,Critical 50% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,F:,"66.3GB
Server Details",50.00%
28:March:2026 03:47:33,Critical 50% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"95.42GB
Server Details",50.00%
28:March:2026 03:50:41,Critical 90% - Memory,172.16.0.47,BO,BackOffice,Critical,Memory,N/A,N/A,,,N/A,97.79%
28:March:2026 03:52:13,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,1.50 TB,F:,767.99 GB,767.99 GB
28:March:2026 03:52:14,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,699.98 GB,E:,349.99 GB,349.99 GB
28:March:2026 03:55:05,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,253.90 GB,D:,126.95 GB,126.95 GB
28:March:2026 03:55:05,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,149.98 GB,D:,74.99 GB,74.99 GB
28:March:2026 04:03:44,Critical 50% - Disk,192.168.1.172,Stoxkart-RupeeSeed,Product-team,Critical,Disk,24 Core,,449.86 GB,/home,224.93 GB,224.93 GB
28:March:2026 04:05:14,Critical 50% - Disk,192.168.1.225,Stoxkart-XTS,Product-team,Critical,Disk,36 Core,,600.00 GB,D:,300.00 GB,300.00 GB
28:March:2026 04:07:43,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
28:March:2026 04:19:55,Critical 50% - Disk,172.16.0.139,alertmanager,Optimum,Critical,Disk,16 Core,,390.62 GB,D:,195.31 GB,195.31 GB
28:March:2026 04:20:11,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"95.42GB 
  ServerDetails",90.00%
28:March:2026 04:24:35,Critical 90% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,499.98 GB,D:,50.00 GB,449.98 GB
28:March:2026 04:24:55,Critical 50% - Disk,172.16.0.139,alertmanager,Optimum,Critical,Disk,16 Core,,292.97 GB,E:,146.48 GB,146.48 GB
28:March:2026 04:30:05,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,1.25 TB,F:,639.99 GB,639.99 GB
28:March:2026 04:30:19,Critical 50% - Disk,172.16.1.24,Class,BackOffice,Critical,Disk,16 Core,,239.51 GB,C:,119.75 GB,119.75 GB
28:March:2026 04:35:05,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,499.98 GB,G:,249.99 GB,249.99 GB
28:March:2026 04:35:05,Critical 50% - Disk,172.16.0.244,Stoxkart-Backoffice-ClassApp,BackOffice,Critical,Disk,16 Core,,500.00 GB,D:,250.00 GB,250.00 GB
28:March:2026 04:35:14,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,499.98 GB,D:,249.99 GB,249.99 GB
28:March:2026 04:37:13,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,899.98 GB,H:,449.99 GB,449.99 GB
28:March:2026 04:37:38,Critical 50% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,135.98 GB,314.00 GB
28:March:2026 04:47:13,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
28:March:2026 04:47:14,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,199.40 GB,C:,99.70 GB,99.70 GB
28:March:2026 04:47:18,Critical 50% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,F:,"66.3GB
Server Details",50.00%
28:March:2026 04:47:33,Critical 50% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"95.23GB
Server Details",50.00%
28:March:2026 04:50:41,Critical 90% - Memory,172.16.0.47,BO,BackOffice,Critical,Memory,N/A,N/A,,,N/A,97.66%
28:March:2026 04:52:14,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,1.50 TB,F:,767.99 GB,767.99 GB
28:March:2026 04:52:14,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,699.98 GB,E:,349.99 GB,349.99 GB
28:March:2026 04:55:05,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,149.98 GB,D:,74.99 GB,74.99 GB
28:March:2026 04:55:05,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,253.90 GB,D:,126.95 GB,126.95 GB
28:March:2026 05:03:44,Critical 50% - Disk,192.168.1.172,Stoxkart-RupeeSeed,Product-team,Critical,Disk,24 Core,,449.86 GB,/home,224.93 GB,224.93 GB
28:March:2026 05:05:14,Critical 50% - Disk,192.168.1.225,Stoxkart-XTS,Product-team,Critical,Disk,36 Core,,600.00 GB,D:,300.00 GB,300.00 GB
28:March:2026 05:07:43,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
28:March:2026 05:19:55,Critical 50% - Disk,172.16.0.139,alertmanager,Optimum,Critical,Disk,16 Core,,390.62 GB,D:,195.31 GB,195.31 GB
28:March:2026 05:20:11,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"95.42GB 
  ServerDetails",90.00%
28:March:2026 05:24:35,Critical 90% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,499.98 GB,D:,50.00 GB,449.98 GB
28:March:2026 05:24:55,Critical 50% - Disk,172.16.0.139,alertmanager,Optimum,Critical,Disk,16 Core,,292.97 GB,E:,146.48 GB,146.48 GB
28:March:2026 05:30:05,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,1.25 TB,F:,639.99 GB,639.99 GB
28:March:2026 05:30:19,Critical 50% - Disk,172.16.1.24,Class,BackOffice,Critical,Disk,16 Core,,239.51 GB,C:,119.75 GB,119.75 GB
28:March:2026 05:33:44,Critical 50% - Disk,192.168.1.172,Stoxkart-RupeeSeed,Product-team,Critical,Disk,24 Core,,449.86 GB,/home,224.93 GB,224.93 GB
28:March:2026 05:34:43,Critical 50% - Disk,192.168.1.172,Stoxkart-RupeeSeed,Product-team,Critical,Disk,24 Core,,449.86 GB,/home,224.93 GB,224.93 GB
28:March:2026 05:35:05,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,499.98 GB,G:,249.99 GB,249.99 GB
28:March:2026 05:35:05,Critical 50% - Disk,172.16.0.244,Stoxkart-Backoffice-ClassApp,BackOffice,Critical,Disk,16 Core,,500.00 GB,D:,250.00 GB,250.00 GB
28:March:2026 05:35:14,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,499.98 GB,D:,249.99 GB,249.99 GB
28:March:2026 05:37:13,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,899.98 GB,H:,449.99 GB,449.99 GB
28:March:2026 05:37:38,Critical 50% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,135.98 GB,314.00 GB
28:March:2026 05:47:14,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,199.40 GB,C:,99.70 GB,99.70 GB
28:March:2026 05:47:14,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
28:March:2026 05:47:18,Critical 50% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,F:,"66.3GB
Server Details",50.00%
28:March:2026 05:47:33,Critical 50% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"95.42GB
Server Details",50.00%
28:March:2026 05:49:44,Critical 50% - Disk,192.168.1.172,Stoxkart-RupeeSeed,Product-team,Critical,Disk,24 Core,,449.86 GB,/home,224.93 GB,224.93 GB
28:March:2026 05:50:41,Critical 90% - Memory,172.16.0.47,BO,BackOffice,Critical,Memory,N/A,N/A,,,N/A,97.14%
28:March:2026 05:52:14,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,1.50 TB,F:,767.99 GB,767.99 GB
28:March:2026 05:52:14,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,699.98 GB,E:,349.99 GB,349.99 GB
28:March:2026 05:55:05,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,253.90 GB,D:,126.95 GB,126.95 GB
28:March:2026 05:55:05,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,149.98 GB,D:,74.99 GB,74.99 GB
28:March:2026 06:00:41,Critical 90% - Memory,172.16.0.47,BO,BackOffice,Critical,Memory,N/A,N/A,,,N/A,96.78%
28:March:2026 06:05:14,Critical 50% - Disk,192.168.1.225,Stoxkart-XTS,Product-team,Critical,Disk,36 Core,,600.00 GB,D:,300.00 GB,300.00 GB
28:March:2026 06:07:43,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
28:March:2026 06:19:55,Critical 50% - Disk,172.16.0.139,alertmanager,Optimum,Critical,Disk,16 Core,,390.62 GB,D:,195.31 GB,195.31 GB
28:March:2026 06:20:11,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"95.42GB 
  ServerDetails",90.00%
28:March:2026 06:24:35,Critical 90% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,499.98 GB,D:,50.00 GB,449.98 GB
28:March:2026 06:24:55,Critical 50% - Disk,172.16.0.139,alertmanager,Optimum,Critical,Disk,16 Core,,292.97 GB,E:,146.48 GB,146.48 GB
28:March:2026 06:30:05,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,1.25 TB,F:,639.99 GB,639.99 GB
28:March:2026 06:30:19,Critical 50% - Disk,172.16.1.24,Class,BackOffice,Critical,Disk,16 Core,,239.51 GB,C:,119.75 GB,119.75 GB
28:March:2026 06:35:05,Critical 50% - Disk,172.16.0.244,Stoxkart-Backoffice-ClassApp,BackOffice,Critical,Disk,16 Core,,500.00 GB,D:,250.00 GB,250.00 GB
28:March:2026 06:35:05,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,499.98 GB,G:,249.99 GB,249.99 GB
28:March:2026 06:35:14,Critical 50% - Disk,192.168.1.225,Stoxkart-XTS,Product-team,Critical,Disk,36 Core,,600.00 GB,D:,300.00 GB,300.00 GB
28:March:2026 06:35:14,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,499.98 GB,D:,249.99 GB,249.99 GB
28:March:2026 06:37:13,Critical 50% - Disk,172.16.0.247,Stoxkart,DBA-Team,Critical,Disk,16 Core,,899.98 GB,H:,449.99 GB,449.99 GB
28:March:2026 06:37:28,Critical 50% - Disk,192.168.1.225,Stoxkart-XTS,Product-team,Critical,Disk,36 Core,,600.00 GB,D:,300.00 GB,300.00 GB
28:March:2026 06:37:38,Critical 50% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,135.98 GB,314.00 GB
28:March:2026 06:47:14,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,199.40 GB,C:,99.70 GB,99.70 GB
28:March:2026 06:47:14,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,2.50 TB,I:,1.25 TB,1.25 TB
28:March:2026 06:47:18,Critical 50% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,F:,"66.3GB
Server Details",50.00%
28:March:2026 06:47:33,Critical 50% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"95.42GB
Server Details",50.00%
28:March:2026 06:52:14,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,1.50 TB,F:,767.99 GB,767.99 GB
