Date,Alert Name,Instance,Job,Group,Severity,Vital,CPU Core,Memory Total,Total Disk Size,Volume,Free,Used
07:June:2025 07:37:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
07:June:2025 07:41:34,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
07:June:2025 07:41:34,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
07:June:2025 07:45:44,LinuxServerRootDiskSpace,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical 75%,Disk,N/A,,N/A,/,"24.1GB 
  ServerDetails",75.00%
07:June:2025 07:45:44,LinuxServerRootDiskSpace,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical 75%,Disk,N/A,,N/A,/,"24.1GB 
  ServerDetails",75.00%
07:June:2025 08:17:21,WindowsServerMemoryUsage,172.16.0.246,Stoxkart,DBA-Team,Critical 95%,Memory,32 Core,550.00 GB,,,12.65 GB,537.35 GB
07:June:2025 08:22:47,LinuxServerRootDiskSpace,172.16.0.233,MarketMojoDB-2,Marketing-Tech,Critical 90%,Disk,N/A,,N/A,/backup,"7.458GB 
  ServerDetails",90.00%
07:June:2025 08:24:58,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,F:,"91.77GB 
  ServerDetails",90.00%
07:June:2025 08:29:58,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,D:,"91.27GB 
  ServerDetails",90.00%
07:June:2025 08:32:49,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,2.50 TB,I:,256.00 GB,2.25 TB
07:June:2025 08:34:52,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,3.15 TB,E:,322.56 GB,2.83 TB
07:June:2025 08:45:44,LinuxServerRootDiskSpace,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical 75%,Disk,N/A,,N/A,/,"24.09GB 
  ServerDetails",75.00%
07:June:2025 08:45:44,LinuxServerRootDiskSpace,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical 75%,Disk,N/A,,N/A,/,"24.09GB 
  ServerDetails",75.00%
07:June:2025 08:46:34,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
07:June:2025 08:46:34,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
07:June:2025 08:48:34,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
07:June:2025 08:48:34,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
07:June:2025 09:13:34,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
07:June:2025 09:13:34,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
07:June:2025 09:14:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
07:June:2025 09:14:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
07:June:2025 09:17:21,WindowsServerMemoryUsage,172.16.0.246,Stoxkart,DBA-Team,Critical 95%,Memory,32 Core,550.00 GB,,,12.48 GB,537.51 GB
07:June:2025 09:22:47,LinuxServerRootDiskSpace,172.16.0.233,MarketMojoDB-2,Marketing-Tech,Critical 90%,Disk,N/A,,N/A,/backup,"7.458GB 
  ServerDetails",90.00%
07:June:2025 09:24:58,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,F:,"91.77GB 
  ServerDetails",90.00%
07:June:2025 09:29:58,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,D:,"91.27GB 
  ServerDetails",90.00%
07:June:2025 09:32:49,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,2.50 TB,I:,256.00 GB,2.25 TB
07:June:2025 09:34:52,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,3.15 TB,E:,322.56 GB,2.83 TB
07:June:2025 09:45:44,LinuxServerRootDiskSpace,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical 75%,Disk,N/A,,N/A,/,"24.08GB 
  ServerDetails",75.00%
07:June:2025 09:45:44,LinuxServerRootDiskSpace,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical 75%,Disk,N/A,,N/A,/,"24.08GB 
  ServerDetails",75.00%
07:June:2025 10:14:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
07:June:2025 10:17:21,WindowsServerMemoryUsage,172.16.0.246,Stoxkart,DBA-Team,Critical 95%,Memory,32 Core,550.00 GB,,,12.32 GB,537.68 GB
07:June:2025 10:19:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
07:June:2025 10:22:47,LinuxServerRootDiskSpace,172.16.0.233,MarketMojoDB-2,Marketing-Tech,Critical 90%,Disk,N/A,,N/A,/backup,"7.458GB 
  ServerDetails",90.00%
07:June:2025 10:24:58,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,F:,"92.25GB 
  ServerDetails",90.00%
07:June:2025 10:29:58,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,D:,"91.27GB 
  ServerDetails",90.00%
07:June:2025 10:32:49,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,2.50 TB,I:,256.00 GB,2.25 TB
07:June:2025 10:34:52,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,3.15 TB,E:,322.56 GB,2.83 TB
07:June:2025 10:45:44,LinuxServerRootDiskSpace,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical 75%,Disk,N/A,,N/A,/,"24.07GB 
  ServerDetails",75.00%
07:June:2025 10:45:44,LinuxServerRootDiskSpace,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical 75%,Disk,N/A,,N/A,/,"24.07GB 
  ServerDetails",75.00%
07:June:2025 11:14:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
07:June:2025 11:17:21,WindowsServerMemoryUsage,172.16.0.246,Stoxkart,DBA-Team,Critical 95%,Memory,32 Core,550.00 GB,,,11.99 GB,538.01 GB
07:June:2025 11:19:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
07:June:2025 11:22:47,LinuxServerRootDiskSpace,172.16.0.233,MarketMojoDB-2,Marketing-Tech,Critical 90%,Disk,N/A,,N/A,/backup,"7.458GB 
  ServerDetails",90.00%
07:June:2025 11:24:58,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,F:,"92.25GB 
  ServerDetails",90.00%
07:June:2025 11:29:58,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,D:,"91.27GB 
  ServerDetails",90.00%
07:June:2025 11:32:49,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,2.50 TB,I:,256.00 GB,2.25 TB
07:June:2025 11:34:52,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,3.15 TB,E:,322.56 GB,2.83 TB
07:June:2025 11:45:44,LinuxServerRootDiskSpace,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical 75%,Disk,N/A,,N/A,/,"24.05GB 
  ServerDetails",75.00%
07:June:2025 11:45:44,LinuxServerRootDiskSpace,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical 75%,Disk,N/A,,N/A,/,"24.05GB 
  ServerDetails",75.00%
07:June:2025 12:14:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
07:June:2025 12:17:21,WindowsServerMemoryUsage,172.16.0.246,Stoxkart,DBA-Team,Critical 95%,Memory,32 Core,550.00 GB,,,11.93 GB,538.06 GB
07:June:2025 12:19:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
07:June:2025 12:22:47,LinuxServerRootDiskSpace,172.16.0.233,MarketMojoDB-2,Marketing-Tech,Critical 90%,Disk,N/A,,N/A,/backup,"7.458GB 
  ServerDetails",90.00%
07:June:2025 12:24:58,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,F:,"92.25GB 
  ServerDetails",90.00%
07:June:2025 12:29:58,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,D:,"91.27GB 
  ServerDetails",90.00%
07:June:2025 12:32:49,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,2.50 TB,I:,256.00 GB,2.25 TB
07:June:2025 12:34:52,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,3.15 TB,E:,322.56 GB,2.83 TB
07:June:2025 12:45:44,LinuxServerRootDiskSpace,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical 75%,Disk,N/A,,N/A,/,"24.03GB 
  ServerDetails",75.00%
07:June:2025 12:45:44,LinuxServerRootDiskSpace,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical 75%,Disk,N/A,,N/A,/,"24.03GB 
  ServerDetails",75.00%
07:June:2025 13:14:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
07:June:2025 13:17:21,WindowsServerMemoryUsage,172.16.0.246,Stoxkart,DBA-Team,Critical 95%,Memory,32 Core,550.00 GB,,,11.93 GB,538.06 GB
07:June:2025 13:19:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
07:June:2025 13:22:47,LinuxServerRootDiskSpace,172.16.0.233,MarketMojoDB-2,Marketing-Tech,Critical 90%,Disk,N/A,,N/A,/backup,"7.458GB 
  ServerDetails",90.00%
07:June:2025 13:24:58,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,F:,"92.25GB 
  ServerDetails",90.00%
07:June:2025 13:29:58,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,D:,"91.27GB 
  ServerDetails",90.00%
07:June:2025 13:32:49,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,2.50 TB,I:,256.00 GB,2.25 TB
07:June:2025 13:34:52,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,3.15 TB,E:,322.56 GB,2.83 TB
07:June:2025 13:45:44,LinuxServerRootDiskSpace,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical 75%,Disk,N/A,,N/A,/,"24.01GB 
  ServerDetails",75.00%
07:June:2025 13:45:44,LinuxServerRootDiskSpace,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical 75%,Disk,N/A,,N/A,/,"24.01GB 
  ServerDetails",75.00%
07:June:2025 14:14:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
07:June:2025 14:17:21,WindowsServerMemoryUsage,172.16.0.246,Stoxkart,DBA-Team,Critical 95%,Memory,32 Core,550.00 GB,,,11.82 GB,538.17 GB
07:June:2025 14:19:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
07:June:2025 14:22:47,LinuxServerRootDiskSpace,172.16.0.233,MarketMojoDB-2,Marketing-Tech,Critical 90%,Disk,N/A,,N/A,/backup,"7.458GB 
  ServerDetails",90.00%
07:June:2025 14:24:58,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,F:,"92.25GB 
  ServerDetails",90.00%
07:June:2025 14:29:58,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,D:,"91.27GB 
  ServerDetails",90.00%
07:June:2025 14:32:49,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,2.50 TB,I:,256.00 GB,2.25 TB
07:June:2025 14:34:52,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,3.15 TB,E:,322.56 GB,2.83 TB
07:June:2025 14:45:44,LinuxServerRootDiskSpace,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical 75%,Disk,N/A,,N/A,/,"23.98GB 
  ServerDetails",75.00%
07:June:2025 14:45:44,LinuxServerRootDiskSpace,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical 75%,Disk,N/A,,N/A,/,"23.98GB 
  ServerDetails",75.00%
07:June:2025 15:14:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
07:June:2025 15:17:21,WindowsServerMemoryUsage,172.16.0.246,Stoxkart,DBA-Team,Critical 95%,Memory,32 Core,550.00 GB,,,11.93 GB,538.06 GB
07:June:2025 15:19:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
07:June:2025 15:22:47,LinuxServerRootDiskSpace,172.16.0.233,MarketMojoDB-2,Marketing-Tech,Critical 90%,Disk,N/A,,N/A,/backup,"7.458GB 
  ServerDetails",90.00%
07:June:2025 15:24:58,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,F:,"92.25GB 
  ServerDetails",90.00%
07:June:2025 15:29:58,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,D:,"91.27GB 
  ServerDetails",90.00%
07:June:2025 15:32:49,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,2.50 TB,I:,256.00 GB,2.25 TB
07:June:2025 15:34:52,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,3.15 TB,E:,322.56 GB,2.83 TB
07:June:2025 15:45:44,LinuxServerRootDiskSpace,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical 75%,Disk,N/A,,N/A,/,"23.95GB 
  ServerDetails",75.00%
07:June:2025 15:45:44,LinuxServerRootDiskSpace,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical 75%,Disk,N/A,,N/A,/,"23.95GB 
  ServerDetails",75.00%
07:June:2025 16:14:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
07:June:2025 16:17:21,WindowsServerMemoryUsage,172.16.0.246,Stoxkart,DBA-Team,Critical 95%,Memory,32 Core,550.00 GB,,,12.43 GB,537.57 GB
07:June:2025 16:19:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
07:June:2025 16:22:47,LinuxServerRootDiskSpace,172.16.0.233,MarketMojoDB-2,Marketing-Tech,Critical 90%,Disk,N/A,,N/A,/backup,"7.458GB 
  ServerDetails",90.00%
07:June:2025 16:24:58,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,F:,"92.25GB 
  ServerDetails",90.00%
07:June:2025 16:29:58,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,D:,"91.27GB 
  ServerDetails",90.00%
07:June:2025 16:32:49,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,2.50 TB,I:,256.00 GB,2.25 TB
07:June:2025 16:34:52,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,3.15 TB,E:,322.56 GB,2.83 TB
07:June:2025 16:45:44,LinuxServerRootDiskSpace,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical 75%,Disk,N/A,,N/A,/,"23.92GB 
  ServerDetails",75.00%
07:June:2025 16:45:44,LinuxServerRootDiskSpace,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical 75%,Disk,N/A,,N/A,/,"23.92GB 
  ServerDetails",75.00%
07:June:2025 17:14:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
07:June:2025 17:17:21,WindowsServerMemoryUsage,172.16.0.246,Stoxkart,DBA-Team,Critical 95%,Memory,32 Core,550.00 GB,,,12.43 GB,537.57 GB
07:June:2025 17:19:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
07:June:2025 17:22:47,LinuxServerRootDiskSpace,172.16.0.233,MarketMojoDB-2,Marketing-Tech,Critical 90%,Disk,N/A,,N/A,/backup,"7.458GB 
  ServerDetails",90.00%
07:June:2025 17:24:58,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,F:,"92.25GB 
  ServerDetails",90.00%
07:June:2025 17:29:58,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,D:,"91.27GB 
  ServerDetails",90.00%
07:June:2025 17:32:49,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,2.50 TB,I:,256.00 GB,2.25 TB
07:June:2025 17:34:52,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,3.15 TB,E:,322.56 GB,2.83 TB
07:June:2025 17:45:44,LinuxServerRootDiskSpace,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical 75%,Disk,N/A,,N/A,/,"23.89GB 
  ServerDetails",75.00%
07:June:2025 17:45:44,LinuxServerRootDiskSpace,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical 75%,Disk,N/A,,N/A,/,"23.89GB 
  ServerDetails",75.00%
07:June:2025 18:14:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
07:June:2025 18:17:21,WindowsServerMemoryUsage,172.16.0.246,Stoxkart,DBA-Team,Critical 95%,Memory,32 Core,550.00 GB,,,12.54 GB,537.46 GB
07:June:2025 18:19:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
07:June:2025 18:22:47,LinuxServerRootDiskSpace,172.16.0.233,MarketMojoDB-2,Marketing-Tech,Critical 90%,Disk,N/A,,N/A,/backup,"7.458GB 
  ServerDetails",90.00%
07:June:2025 18:24:58,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,F:,"92.25GB 
  ServerDetails",90.00%
07:June:2025 18:29:58,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,D:,"91.27GB 
  ServerDetails",90.00%
07:June:2025 18:32:49,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,2.50 TB,I:,256.00 GB,2.25 TB
07:June:2025 18:34:52,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,3.15 TB,E:,322.56 GB,2.83 TB
07:June:2025 18:45:44,LinuxServerRootDiskSpace,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical 75%,Disk,N/A,,N/A,/,"23.85GB 
  ServerDetails",75.00%
07:June:2025 18:45:44,LinuxServerRootDiskSpace,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical 75%,Disk,N/A,,N/A,/,"23.85GB 
  ServerDetails",75.00%
07:June:2025 19:14:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
07:June:2025 19:17:21,WindowsServerMemoryUsage,172.16.0.246,Stoxkart,DBA-Team,Critical 95%,Memory,32 Core,550.00 GB,,,12.37 GB,537.62 GB
07:June:2025 19:19:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
07:June:2025 19:22:47,LinuxServerRootDiskSpace,172.16.0.233,MarketMojoDB-2,Marketing-Tech,Critical 90%,Disk,N/A,,N/A,/backup,"7.458GB 
  ServerDetails",90.00%
07:June:2025 19:24:58,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,F:,"92.25GB 
  ServerDetails",90.00%
07:June:2025 19:29:58,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,D:,"91.27GB 
  ServerDetails",90.00%
07:June:2025 19:32:49,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,2.50 TB,I:,256.00 GB,2.25 TB
07:June:2025 19:34:52,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,3.15 TB,E:,322.56 GB,2.83 TB
07:June:2025 19:45:44,LinuxServerRootDiskSpace,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical 75%,Disk,N/A,,N/A,/,"23.81GB 
  ServerDetails",75.00%
07:June:2025 19:45:44,LinuxServerRootDiskSpace,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical 75%,Disk,N/A,,N/A,/,"23.81GB 
  ServerDetails",75.00%
07:June:2025 20:14:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
07:June:2025 20:17:21,WindowsServerMemoryUsage,172.16.0.246,Stoxkart,DBA-Team,Critical 95%,Memory,32 Core,550.00 GB,,,12.76 GB,537.24 GB
07:June:2025 20:19:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
07:June:2025 20:22:47,LinuxServerRootDiskSpace,172.16.0.233,MarketMojoDB-2,Marketing-Tech,Critical 90%,Disk,N/A,,N/A,/backup,"7.458GB 
  ServerDetails",90.00%
07:June:2025 20:24:58,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,F:,"92.25GB 
  ServerDetails",90.00%
07:June:2025 20:29:58,WindowsServerDiskSpaceUsage,172.16.0.47,BO,BackOffice,Critical 90%,Disk,N/A,,N/A,D:,"91.27GB 
  ServerDetails",90.00%
07:June:2025 20:32:49,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,2.50 TB,I:,256.00 GB,2.25 TB
07:June:2025 20:34:52,WindowsServerDiskSpaceUsage,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical 90%,Disk,16 Core,,3.15 TB,E:,322.56 GB,2.83 TB
07:June:2025 20:45:44,LinuxServerRootDiskSpace,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical 75%,Disk,N/A,,N/A,/,"23.77GB 
  ServerDetails",75.00%
07:June:2025 20:45:44,LinuxServerRootDiskSpace,172.16.5.60,STX-Cezentrix_Cluster-CMS_Active,Infra-Team-Cezentrix,Critical 75%,Disk,N/A,,N/A,/,"23.77GB 
  ServerDetails",75.00%
07:June:2025 21:14:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
07:June:2025 21:17:21,WindowsServerMemoryUsage,172.16.0.246,Stoxkart,DBA-Team,Critical 95%,Memory,32 Core,550.00 GB,,,12.65 GB,537.35 GB
07:June:2025 21:19:04,WindowsServerDiskSpaceUsage,172.16.0.187,Stoxkart,DBA-Team,Critical 90%,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
