Date,Alert Name,Instance,Job,Group,Severity,Vital,CPU Core,Memory Total,Total Disk Size,Volume,Free,Used
30:July:2026 10:11:39,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart-DB-SRV,DBA-Team,Critical,Disk,16 Core,,1.50 TB,F:,767.99 GB,767.99 GB
30:July:2026 10:16:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,1.50 TB,G:,767.99 GB,767.99 GB
30:July:2026 10:16:39,Critical 50% - Disk,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,Disk,32 Core,,2.00 TB,F:,1.00 TB,1.00 TB
30:July:2026 10:16:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,2.00 TB,J:,1.00 TB,1.00 TB
30:July:2026 10:21:39,Critical 50% - Disk,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,Disk,32 Core,,1.50 TB,G:,767.99 GB,767.99 GB
30:July:2026 10:26:39,Critical 50% - Disk,172.16.0.247,Stoxkart-Citrus,DBA-Team,Critical,Disk,16 Core,,499.98 GB,G:,249.99 GB,249.99 GB
30:July:2026 10:31:39,Critical 50% - Disk,172.16.0.247,Stoxkart-Citrus,DBA-Team,Critical,Disk,16 Core,,149.98 GB,D:,74.99 GB,74.99 GB
30:July:2026 10:31:39,Critical 50% - Disk,172.16.0.247,Stoxkart-Citrus,DBA-Team,Critical,Disk,16 Core,,1.25 TB,F:,639.99 GB,639.99 GB
30:July:2026 10:36:39,Critical 50% - Disk,172.16.1.24,Class-DP-Application-Server,BackOffice,Critical,Disk,16 Core,,239.51 GB,C:,119.75 GB,119.75 GB
30:July:2026 10:36:39,Critical 90% - Disk,172.16.0.187,Stoxkart-Ekyc,DBA-Team,Critical,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
30:July:2026 10:39:51,Critical 50% - Disk,192.168.1.173,Stoxkart-RupeeSeed,LAMA,Critical,Disk,8 Core,,299.85 GB,/home,134.78 GB,165.07 GB
30:July:2026 10:46:39,Critical 50% - Disk,172.16.0.247,Stoxkart-Citrus,DBA-Team,Critical,Disk,16 Core,,899.98 GB,H:,449.99 GB,449.99 GB
30:July:2026 10:46:39,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart-DB-SRV,DBA-Team,Critical,Disk,16 Core,,2.50 TB,J:,1.25 TB,1.25 TB
30:July:2026 10:56:39,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,549.98 GB,F:,274.99 GB,274.99 GB
30:July:2026 10:59:55,Critical 50% - Disk,172.16.0.139,alertmanager,Optimum,Critical,Disk,16 Core,,292.97 GB,E:,146.48 GB,146.48 GB
30:July:2026 10:59:55,Critical 50% - Disk,172.16.0.139,alertmanager,Optimum,Critical,Disk,16 Core,,390.62 GB,D:,195.31 GB,195.31 GB
30:July:2026 11:01:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,4.00 TB,R:,2.00 TB,2.00 TB
30:July:2026 11:01:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,2.00 TB,F:,1.00 TB,1.00 TB
30:July:2026 11:06:39,Critical 90% - Disk,172.16.0.233,MarketMojoDB-2,Marketing-Tech,Critical,Disk,16 Core,,291.05 GB,/home,29.10 GB,261.94 GB
30:July:2026 11:06:39,Critical 50% - Disk,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,Disk,32 Core,,2.50 TB,E:,1.25 TB,1.25 TB
30:July:2026 11:06:51,Critical 50% - Disk,192.168.1.225,Stoxkart-XTS,LAMA,Critical,Disk,36 Core,,600.00 GB,D:,280.56 GB,319.44 GB
30:July:2026 11:11:39,Critical 90% - Disk,172.16.0.187,Stoxkart-Ekyc,DBA-Team,Critical,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
30:July:2026 11:11:39,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,499.98 GB,D:,249.99 GB,249.99 GB
30:July:2026 11:11:39,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,253.90 GB,D:,126.95 GB,126.95 GB
30:July:2026 11:11:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,2.50 TB,E:,1.25 TB,1.25 TB
30:July:2026 11:11:39,Critical 50% - Disk,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,Disk,32 Core,,2.00 TB,J:,1.00 TB,1.00 TB
30:July:2026 11:16:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,1.50 TB,G:,767.99 GB,767.99 GB
30:July:2026 11:16:39,Critical 50% - Disk,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,Disk,32 Core,,2.00 TB,F:,1.00 TB,1.00 TB
30:July:2026 11:16:39,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,199.40 GB,C:,99.70 GB,99.70 GB
30:July:2026 11:16:39,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart-DB-SRV,DBA-Team,Critical,Disk,16 Core,,1.50 TB,F:,767.99 GB,767.99 GB
30:July:2026 11:16:39,Critical 50% - Disk,172.16.1.99,stx_middleware_app,Middleware,Critical,Disk,4 Core,,80.15 GB,/,29.14 GB,51.01 GB
30:July:2026 11:21:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,2.00 TB,J:,1.00 TB,1.00 TB
30:July:2026 11:21:39,Critical 50% - Disk,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,Disk,32 Core,,1.50 TB,G:,767.99 GB,767.99 GB
30:July:2026 11:26:39,Critical 50% - Disk,172.16.0.247,Stoxkart-Citrus,DBA-Team,Critical,Disk,16 Core,,499.98 GB,G:,249.99 GB,249.99 GB
30:July:2026 11:31:39,Critical 50% - Disk,172.16.0.247,Stoxkart-Citrus,DBA-Team,Critical,Disk,16 Core,,149.98 GB,D:,74.99 GB,74.99 GB
30:July:2026 11:31:39,Critical 50% - Disk,172.16.0.247,Stoxkart-Citrus,DBA-Team,Critical,Disk,16 Core,,1.25 TB,F:,639.99 GB,639.99 GB
30:July:2026 11:36:39,Critical 50% - Disk,172.16.1.24,Class-DP-Application-Server,BackOffice,Critical,Disk,16 Core,,239.51 GB,C:,119.75 GB,119.75 GB
30:July:2026 11:36:39,Critical 90% - Disk,172.16.0.187,Stoxkart-Ekyc,DBA-Team,Critical,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
30:July:2026 11:39:51,Critical 50% - Disk,192.168.1.173,Stoxkart-RupeeSeed,LAMA,Critical,Disk,8 Core,,299.85 GB,/home,120.99 GB,178.86 GB
30:July:2026 11:46:39,Critical 50% - Disk,172.16.0.247,Stoxkart-Citrus,DBA-Team,Critical,Disk,16 Core,,899.98 GB,H:,449.99 GB,449.99 GB
30:July:2026 11:46:39,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart-DB-SRV,DBA-Team,Critical,Disk,16 Core,,2.50 TB,J:,1.25 TB,1.25 TB
30:July:2026 11:54:55,Critical 50% - Disk,172.16.0.139,alertmanager,Optimum,Critical,Disk,16 Core,,292.97 GB,E:,146.48 GB,146.48 GB
30:July:2026 11:54:55,Critical 50% - Disk,172.16.0.139,alertmanager,Optimum,Critical,Disk,16 Core,,390.62 GB,D:,195.31 GB,195.31 GB
30:July:2026 11:56:10,Critical 50% - Disk,172.16.0.139,alertmanager,Optimum,Critical,Disk,16 Core,,292.97 GB,E:,146.48 GB,146.48 GB
30:July:2026 11:56:10,Critical 50% - Disk,172.16.0.139,alertmanager,Optimum,Critical,Disk,16 Core,,390.62 GB,D:,195.31 GB,195.31 GB
30:July:2026 11:56:39,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,549.98 GB,F:,274.99 GB,274.99 GB
30:July:2026 12:01:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,4.00 TB,R:,2.00 TB,2.00 TB
30:July:2026 12:01:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,2.00 TB,F:,1.00 TB,1.00 TB
30:July:2026 12:06:39,Critical 90% - Disk,172.16.0.233,MarketMojoDB-2,Marketing-Tech,Critical,Disk,16 Core,,291.05 GB,/home,29.10 GB,261.94 GB
30:July:2026 12:06:39,Critical 50% - Disk,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,Disk,32 Core,,2.50 TB,E:,1.25 TB,1.25 TB
30:July:2026 12:06:51,Critical 50% - Disk,192.168.1.225,Stoxkart-XTS,LAMA,Critical,Disk,36 Core,,600.00 GB,D:,280.44 GB,319.56 GB
30:July:2026 12:11:39,Critical 90% - Disk,172.16.0.187,Stoxkart-Ekyc,DBA-Team,Critical,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
30:July:2026 12:11:39,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,499.98 GB,D:,249.99 GB,249.99 GB
30:July:2026 12:11:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,2.50 TB,E:,1.25 TB,1.25 TB
30:July:2026 12:11:39,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,253.90 GB,D:,126.95 GB,126.95 GB
30:July:2026 12:11:39,Critical 50% - Disk,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,Disk,32 Core,,2.00 TB,J:,1.00 TB,1.00 TB
30:July:2026 12:14:51,Critical 50% - Disk,192.168.1.172,Stoxkart-RupeeSeed,LAMA,Critical,Disk,24 Core,,449.86 GB,/home,224.25 GB,225.60 GB
30:July:2026 12:21:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,1.50 TB,G:,767.99 GB,767.99 GB
30:July:2026 12:21:39,Critical 50% - Disk,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,Disk,32 Core,,2.00 TB,F:,1.00 TB,1.00 TB
30:July:2026 12:21:39,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart-DB-SRV,DBA-Team,Critical,Disk,16 Core,,1.50 TB,F:,767.99 GB,767.99 GB
30:July:2026 12:21:39,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,199.40 GB,C:,99.70 GB,99.70 GB
30:July:2026 12:21:39,Critical 50% - Disk,172.16.1.99,stx_middleware_app,Middleware,Critical,Disk,4 Core,,80.15 GB,/,29.14 GB,51.01 GB
30:July:2026 12:26:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,2.00 TB,J:,1.00 TB,1.00 TB
30:July:2026 12:26:39,Critical 50% - Disk,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,Disk,32 Core,,1.50 TB,G:,767.99 GB,767.99 GB
30:July:2026 12:26:39,Critical 50% - Disk,172.16.0.247,Stoxkart-Citrus,DBA-Team,Critical,Disk,16 Core,,499.98 GB,G:,249.99 GB,249.99 GB
30:July:2026 12:31:39,Critical 50% - Disk,172.16.0.247,Stoxkart-Citrus,DBA-Team,Critical,Disk,16 Core,,149.98 GB,D:,74.99 GB,74.99 GB
30:July:2026 12:36:39,Critical 50% - Disk,172.16.0.247,Stoxkart-Citrus,DBA-Team,Critical,Disk,16 Core,,1.25 TB,F:,639.99 GB,639.99 GB
30:July:2026 12:36:39,Critical 90% - Disk,172.16.0.187,Stoxkart-Ekyc,DBA-Team,Critical,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
30:July:2026 12:36:39,Critical 50% - Disk,172.16.1.24,Class-DP-Application-Server,BackOffice,Critical,Disk,16 Core,,239.51 GB,C:,119.75 GB,119.75 GB
30:July:2026 12:39:51,Critical 50% - Disk,192.168.1.173,Stoxkart-RupeeSeed,LAMA,Critical,Disk,8 Core,,299.85 GB,/home,105.22 GB,194.63 GB
30:July:2026 12:42:38,Critical 65% - Disk,192.168.1.173,Stoxkart-RupeeSeed,LAMA,Critical,Disk,8 Core,,299.85 GB,/home,104.95 GB,194.90 GB
30:July:2026 12:46:39,Critical 50% - Disk,172.16.0.247,Stoxkart-Citrus,DBA-Team,Critical,Disk,16 Core,,899.98 GB,H:,449.99 GB,449.99 GB
30:July:2026 12:46:39,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart-DB-SRV,DBA-Team,Critical,Disk,16 Core,,2.50 TB,J:,1.25 TB,1.25 TB
30:July:2026 12:56:10,Critical 50% - Disk,172.16.0.139,alertmanager,Optimum,Critical,Disk,16 Core,,292.97 GB,E:,146.48 GB,146.48 GB
30:July:2026 12:56:10,Critical 50% - Disk,172.16.0.139,alertmanager,Optimum,Critical,Disk,16 Core,,390.62 GB,D:,195.31 GB,195.31 GB
30:July:2026 12:56:39,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,549.98 GB,F:,274.99 GB,274.99 GB
30:July:2026 13:01:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,4.00 TB,R:,2.00 TB,2.00 TB
30:July:2026 13:01:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,2.00 TB,F:,1.00 TB,1.00 TB
30:July:2026 13:06:39,Critical 90% - Disk,172.16.0.233,MarketMojoDB-2,Marketing-Tech,Critical,Disk,16 Core,,291.05 GB,/home,29.10 GB,261.94 GB
30:July:2026 13:06:39,Critical 50% - Disk,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,Disk,32 Core,,2.50 TB,E:,1.25 TB,1.25 TB
30:July:2026 13:06:51,Critical 50% - Disk,192.168.1.225,Stoxkart-XTS,LAMA,Critical,Disk,36 Core,,600.00 GB,D:,280.26 GB,319.74 GB
30:July:2026 13:11:39,Critical 90% - Disk,172.16.0.187,Stoxkart-Ekyc,DBA-Team,Critical,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
30:July:2026 13:11:39,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,499.98 GB,D:,249.99 GB,249.99 GB
30:July:2026 13:11:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,2.50 TB,E:,1.25 TB,1.25 TB
30:July:2026 13:11:39,Critical 50% - Disk,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,Disk,32 Core,,2.00 TB,J:,1.00 TB,1.00 TB
30:July:2026 13:11:39,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,253.90 GB,D:,126.95 GB,126.95 GB
30:July:2026 13:14:51,Critical 50% - Disk,192.168.1.172,Stoxkart-RupeeSeed,LAMA,Critical,Disk,24 Core,,449.86 GB,/home,203.92 GB,245.94 GB
30:July:2026 13:21:39,Critical 50% - Disk,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,Disk,32 Core,,2.00 TB,F:,1.00 TB,1.00 TB
30:July:2026 13:21:39,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart-DB-SRV,DBA-Team,Critical,Disk,16 Core,,1.50 TB,F:,767.99 GB,767.99 GB
30:July:2026 13:21:39,Critical 50% - Disk,172.16.1.99,stx_middleware_app,Middleware,Critical,Disk,4 Core,,80.15 GB,/,29.14 GB,51.02 GB
30:July:2026 13:26:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,1.50 TB,G:,767.99 GB,767.99 GB
30:July:2026 13:26:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,2.00 TB,J:,1.00 TB,1.00 TB
30:July:2026 13:26:39,Critical 50% - Disk,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,Disk,32 Core,,1.50 TB,G:,767.99 GB,767.99 GB
30:July:2026 13:26:39,Critical 50% - Disk,172.16.0.247,Stoxkart-Citrus,DBA-Team,Critical,Disk,16 Core,,499.98 GB,G:,249.99 GB,249.99 GB
30:July:2026 13:26:39,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,199.40 GB,C:,99.70 GB,99.70 GB
30:July:2026 13:31:39,Critical 50% - Disk,172.16.0.247,Stoxkart-Citrus,DBA-Team,Critical,Disk,16 Core,,149.98 GB,D:,74.99 GB,74.99 GB
30:July:2026 13:36:39,Critical 50% - Disk,172.16.0.247,Stoxkart-Citrus,DBA-Team,Critical,Disk,16 Core,,1.25 TB,F:,639.99 GB,639.99 GB
30:July:2026 13:36:39,Critical 90% - Disk,172.16.0.187,Stoxkart-Ekyc,DBA-Team,Critical,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
30:July:2026 13:39:51,Critical 50% - Disk,192.168.1.173,Stoxkart-RupeeSeed,LAMA,Critical,Disk,8 Core,,299.85 GB,/home,85.01 GB,214.85 GB
30:July:2026 13:41:39,Critical 50% - Disk,172.16.1.24,Class-DP-Application-Server,BackOffice,Critical,Disk,16 Core,,239.51 GB,C:,119.75 GB,119.75 GB
30:July:2026 13:42:38,Critical 65% - Disk,192.168.1.173,Stoxkart-RupeeSeed,LAMA,Critical,Disk,8 Core,,299.85 GB,/home,104.95 GB,194.90 GB
30:July:2026 13:46:39,Critical 50% - Disk,172.16.0.247,Stoxkart-Citrus,DBA-Team,Critical,Disk,16 Core,,899.98 GB,H:,449.99 GB,449.99 GB
30:July:2026 13:46:39,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart-DB-SRV,DBA-Team,Critical,Disk,16 Core,,2.50 TB,J:,1.25 TB,1.25 TB
30:July:2026 13:56:10,Critical 50% - Disk,172.16.0.139,alertmanager,Optimum,Critical,Disk,16 Core,,292.97 GB,E:,146.48 GB,146.48 GB
30:July:2026 13:56:10,Critical 50% - Disk,172.16.0.139,alertmanager,Optimum,Critical,Disk,16 Core,,390.62 GB,D:,195.31 GB,195.31 GB
30:July:2026 13:56:39,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,549.98 GB,F:,274.99 GB,274.99 GB
30:July:2026 14:01:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,4.00 TB,R:,2.00 TB,2.00 TB
30:July:2026 14:01:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,2.00 TB,F:,1.00 TB,1.00 TB
30:July:2026 14:06:39,Critical 90% - Disk,172.16.0.233,MarketMojoDB-2,Marketing-Tech,Critical,Disk,16 Core,,291.05 GB,/home,29.10 GB,261.94 GB
30:July:2026 14:06:39,Critical 50% - Disk,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,Disk,32 Core,,2.50 TB,E:,1.25 TB,1.25 TB
30:July:2026 14:06:51,Critical 50% - Disk,192.168.1.225,Stoxkart-XTS,LAMA,Critical,Disk,36 Core,,600.00 GB,D:,280.14 GB,319.86 GB
30:July:2026 14:11:39,Critical 90% - Disk,172.16.0.187,Stoxkart-Ekyc,DBA-Team,Critical,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
30:July:2026 14:11:39,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,499.98 GB,D:,249.99 GB,249.99 GB
30:July:2026 14:11:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,2.50 TB,E:,1.25 TB,1.25 TB
30:July:2026 14:14:51,Critical 50% - Disk,192.168.1.172,Stoxkart-RupeeSeed,LAMA,Critical,Disk,24 Core,,449.86 GB,/home,184.22 GB,265.64 GB
30:July:2026 14:16:39,Critical 50% - Disk,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,Disk,32 Core,,2.00 TB,J:,1.00 TB,1.00 TB
30:July:2026 14:16:39,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,253.90 GB,D:,126.95 GB,126.95 GB
30:July:2026 14:21:39,Critical 50% - Disk,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,Disk,32 Core,,2.00 TB,F:,1.00 TB,1.00 TB
30:July:2026 14:21:39,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart-DB-SRV,DBA-Team,Critical,Disk,16 Core,,1.50 TB,F:,767.99 GB,767.99 GB
30:July:2026 14:21:39,Critical 50% - Disk,172.16.1.99,stx_middleware_app,Middleware,Critical,Disk,4 Core,,80.15 GB,/,28.76 GB,51.40 GB
30:July:2026 14:26:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,1.50 TB,G:,767.99 GB,767.99 GB
30:July:2026 14:26:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,2.00 TB,J:,1.00 TB,1.00 TB
30:July:2026 14:31:39,Critical 50% - Disk,172.16.0.247,Stoxkart-Citrus,DBA-Team,Critical,Disk,16 Core,,149.98 GB,D:,74.99 GB,74.99 GB
30:July:2026 14:31:39,Critical 50% - Disk,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,Disk,32 Core,,1.50 TB,G:,767.99 GB,767.99 GB
30:July:2026 14:31:39,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,199.40 GB,C:,99.70 GB,99.70 GB
30:July:2026 14:31:39,Critical 50% - Disk,172.16.0.247,Stoxkart-Citrus,DBA-Team,Critical,Disk,16 Core,,499.98 GB,G:,249.99 GB,249.99 GB
30:July:2026 14:36:39,Critical 90% - Disk,172.16.0.187,Stoxkart-Ekyc,DBA-Team,Critical,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
30:July:2026 14:36:39,Critical 50% - Disk,172.16.0.247,Stoxkart-Citrus,DBA-Team,Critical,Disk,16 Core,,1.25 TB,F:,639.99 GB,639.99 GB
30:July:2026 14:39:51,Critical 50% - Disk,192.168.1.173,Stoxkart-RupeeSeed,LAMA,Critical,Disk,8 Core,,299.85 GB,/home,59.04 GB,240.81 GB
30:July:2026 14:40:23,Critical 80% - Disk,192.168.1.173,Stoxkart-RupeeSeed,LAMA,Critical,Disk,8 Core,,299.85 GB,/home,59.97 GB,239.88 GB
30:July:2026 14:41:39,Critical 50% - Disk,172.16.1.24,Class-DP-Application-Server,BackOffice,Critical,Disk,16 Core,,239.51 GB,C:,119.75 GB,119.75 GB
30:July:2026 14:42:38,Critical 65% - Disk,192.168.1.173,Stoxkart-RupeeSeed,LAMA,Critical,Disk,8 Core,,299.85 GB,/home,104.95 GB,194.90 GB
30:July:2026 14:46:39,Critical 50% - Disk,172.16.0.247,Stoxkart-Citrus,DBA-Team,Critical,Disk,16 Core,,899.98 GB,H:,449.99 GB,449.99 GB
30:July:2026 14:46:39,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart-DB-SRV,DBA-Team,Critical,Disk,16 Core,,2.50 TB,J:,1.25 TB,1.25 TB
30:July:2026 14:50:06,Critical 50% - Disk,192.168.1.159,Stoxkart-Odin-Manager,LAMA,Critical,Disk,24 Core,,455.64 GB,/,227.32 GB,228.32 GB
30:July:2026 14:53:58,Critical 50% - Disk,192.168.1.143,Stoxkart-RupeeSeed-Web-SRV,Product-team,Critical,Disk,8 Core,,299.85 GB,/home,149.93 GB,149.93 GB
30:July:2026 14:56:10,Critical 50% - Disk,172.16.0.139,alertmanager,Optimum,Critical,Disk,16 Core,,292.97 GB,E:,146.48 GB,146.48 GB
30:July:2026 14:56:10,Critical 50% - Disk,172.16.0.139,alertmanager,Optimum,Critical,Disk,16 Core,,390.62 GB,D:,195.31 GB,195.31 GB
30:July:2026 14:56:39,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,549.98 GB,F:,274.99 GB,274.99 GB
30:July:2026 15:00:06,Critical 50% - Disk,192.168.1.159,Stoxkart-Odin-Manager,LAMA,Critical,Disk,24 Core,,455.64 GB,/,227.18 GB,228.46 GB
30:July:2026 15:01:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,4.00 TB,R:,2.00 TB,2.00 TB
30:July:2026 15:01:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,2.00 TB,F:,1.00 TB,1.00 TB
30:July:2026 15:02:53,Critical 65% - Disk,192.168.1.172,Stoxkart-RupeeSeed,LAMA,Critical,Disk,24 Core,,449.86 GB,/home,157.45 GB,292.41 GB
30:July:2026 15:06:39,Critical 50% - Disk,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,Disk,32 Core,,2.50 TB,E:,1.25 TB,1.25 TB
30:July:2026 15:06:51,Critical 50% - Disk,192.168.1.225,Stoxkart-XTS,LAMA,Critical,Disk,36 Core,,600.00 GB,D:,279.96 GB,320.04 GB
30:July:2026 15:09:04,Critical 95% - CPU,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,CPU,32 Core,,,,2.94%,97.06%
30:July:2026 15:11:39,Critical 90% - Disk,172.16.0.233,MarketMojoDB-2,Marketing-Tech,Critical,Disk,16 Core,,291.05 GB,/home,29.10 GB,261.94 GB
30:July:2026 15:11:39,Critical 90% - Disk,172.16.0.187,Stoxkart-Ekyc,DBA-Team,Critical,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
30:July:2026 15:11:39,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,499.98 GB,D:,249.99 GB,249.99 GB
30:July:2026 15:11:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,2.50 TB,E:,1.25 TB,1.25 TB
30:July:2026 15:14:04,Critical 95% - CPU,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,CPU,32 Core,,,,4.25%,95.75%
30:July:2026 15:14:51,Critical 50% - Disk,192.168.1.159,Stoxkart-Odin-Manager,LAMA,Critical,Disk,24 Core,,455.64 GB,/,227.32 GB,228.32 GB
30:July:2026 15:14:51,Critical 50% - Disk,192.168.1.172,Stoxkart-RupeeSeed,LAMA,Critical,Disk,24 Core,,449.86 GB,/home,147.82 GB,302.03 GB
30:July:2026 15:16:39,Critical 50% - Disk,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,Disk,32 Core,,2.00 TB,J:,1.00 TB,1.00 TB
30:July:2026 15:16:39,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,253.90 GB,D:,126.95 GB,126.95 GB
